energy,tempo,danceability,loudness,valence,speechiness,instrumentalness,acousticness,liveness,duration_ms,track_name,track_artist,playlist_genre,playlist_subgenre,track_popularity,popular,genre_group
0.752,96.673,0.852,-5.266,0.78,0.0599,0.000113,0.401,0.0435,195667.0,La Sabrosona,Fito Olivares,latin,cumbia,11,0,pop
0.828,91.506,0.757,-4.388,0.96,0.0463,0.00176,0.486,0.127,171040.0,Fin De Semana,Fito Olivares,latin,cumbia,19,0,pop
0.593,90.993,0.832,-5.975,0.952,0.0351,0.0,0.169,0.201,258080.0,Oye Mujer,Raymix,latin,cumbia,29,0,pop
0.544,181.859,0.551,-7.608,0.916,0.0302,0.0,0.136,0.193,231107.0,¿Dónde Estarás?,Raymix,latin,cumbia,59,0,pop
0.732,90.001,0.634,-7.173,0.718,0.0293,0.0,0.462,0.125,250667.0,Primer Beso,Raymix,latin,cumbia,55,0,pop
0.78,105.025,0.794,-3.745,0.329,0.127,0.000276,0.444,0.105,191019.0,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",latin,reggaeton,67,0,pop
0.669,95.027,0.903,-5.506,0.576,0.173,0.0,0.316,0.131,185960.0,DIABLITA (feat. YOVNGCHIMI),"Myke Towers, YOVNGCHIMI",latin,reggaeton,67,0,pop
0.602,124.067,0.758,-5.468,0.501,0.0483,0.0,0.201,0.115,248878.0,Tanta Droga,"Eladio Carrion, Arcángel, De La Ghetto",latin,reggaeton,54,0,pop
0.814,95.084,0.786,-3.318,0.365,0.0873,3.67e-05,0.0383,0.22,165582.0,UN PREVIEW,Bad Bunny,latin,reggaeton,65,0,pop
0.757,100.043,0.775,-5.452,0.796,0.0846,0.0,0.0405,0.202,235200.0,Suéltate Tú,Farruko,latin,reggaeton,21,0,pop
0.799,122.018,0.705,-4.776,0.658,0.0347,0.417,0.0357,0.0643,303627.0,Viaje,Farruko,latin,reggaeton,45,0,pop
0.68,179.923,0.796,-5.555,0.71,0.37,0.000683,0.0575,0.103,176143.0,Jordan,Ryan Castro,latin,reggaeton,66,0,pop
0.784,170.093,0.737,-3.984,0.75,0.193,0.0,0.299,0.0599,172333.0,GUCCI FENDI,"Justin Quiles, Eladio Carrion",latin,reggaeton,40,0,pop
0.698,117.765,0.629,-4.485,0.599,0.308,0.00166,0.0509,0.0909,201816.0,El Apagón,Bad Bunny,latin,reggaeton,65,0,pop
0.822,123.984,0.776,-5.03,0.557,0.0409,0.000249,0.067,0.0979,226813.0,Embalao,"Farruko, White Star, J. Cross",latin,reggaeton,31,0,pop
0.838,91.986,0.803,-3.23,0.637,0.0858,0.011,0.0905,0.0861,191920.0,ZONA DEL PERREO,"Daddy Yankee, NATTI NATASHA, Becky G",latin,reggaeton,46,0,pop
0.624,93.063,0.787,-4.156,0.767,0.137,0.0,0.103,0.172,177656.0,Sabe,"Nicki Nicole, Rauw Alejandro",latin,reggaeton,50,0,pop
0.618,93.027,0.769,-5.26,0.618,0.0547,0.0649,0.211,0.139,162947.0,Lambo,Farruko,latin,reggaeton,29,0,pop
0.683,87.979,0.851,-5.353,0.771,0.12,2.5e-05,0.319,0.105,186453.0,Vestido,J Balvin,latin,reggaeton,49,0,pop
0.665,166.006,0.747,-6.538,0.634,0.0755,0.0,0.0481,0.151,226240.0,Bebé Que Bien Te Ves,"J Balvin, Feid",latin,reggaeton,57,0,pop
0.788,179.876,0.662,-4.55,0.711,0.205,0.0,0.0191,0.0559,170760.0,Una Nota,"J Balvin, Sech",latin,reggaeton,56,0,pop
0.709,170.001,0.743,-3.922,0.831,0.0879,5.18e-06,0.0451,0.0809,258600.0,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles, NATTI NATASHA, Farruko, Lenny Tavárez, Dalex, Zion",latin,reggaeton,61,0,pop
0.683,119.99,0.804,-4.637,0.878,0.0507,0.0,0.561,0.139,164301.0,Baby,Nicki Nicole,latin,reggaeton,39,0,pop
0.492,80.01,0.844,-6.963,0.695,0.253,0.0,0.06,0.108,195413.0,Fantasías,J Balvin,latin,reggaeton,39,0,pop
0.494,132.037,0.592,-10.618,0.231,0.0747,0.0,0.237,0.13,209771.0,De Museo,Bad Bunny,latin,reggaeton,59,0,pop
0.655,172.031,0.743,-5.015,0.785,0.159,0.0,0.114,0.0764,261335.0,AM Remix,"Nio Garcia, J Balvin, Bad Bunny",latin,reggaeton,67,0,pop
0.559,169.103,0.808,-6.936,0.48,0.452,6.57e-06,0.133,0.0966,237459.0,100 MILLONES,"Bad Bunny, Luar La L",latin,reggaeton,59,0,pop
0.674,90.007,0.841,-5.35,0.761,0.0962,0.0,0.104,0.131,382555.0,"La Curiosidad (feat. Dj Nelson, JHAYCO, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Jay Wheeler, Myke Towers, Rauw Alejandro, DJ Nelson, JHAYCO, Lunay, Kendo Kaponi",latin,reggaeton,60,0,pop
0.881,123.013,0.688,-4.889,0.677,0.0474,0.0,0.0947,0.0804,191526.0,YO VISTO ASÍ,Bad Bunny,latin,reggaeton,61,0,pop
0.725,145.001,0.86,-6.7,0.375,0.249,9.1e-05,0.0464,0.0994,162151.0,HOY COBRÉ,Bad Bunny,latin,reggaeton,62,0,pop
0.861,133.037,0.762,-4.075,0.588,0.0652,1.08e-06,0.139,0.0956,213609.0,MALDITA POBREZA,Bad Bunny,latin,reggaeton,60,0,pop
0.737,167.969,0.793,-4.731,0.697,0.0785,0.0,0.0765,0.0747,333800.0,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","Feid, J Balvin, Maluma, Nicky Jam, Sech, Justin Quiles",latin,reggaeton,59,0,pop
0.58,175.937,0.763,-6.196,0.608,0.144,1.6e-05,0.0466,0.154,212011.0,Anaranjado,"Jowell & Randy, J Balvin",latin,reggaeton,50,0,pop
0.701,91.97,0.659,-4.107,0.623,0.164,0.0,0.0882,0.0866,180520.0,La Tóxica,Farruko,latin,reggaeton,59,0,pop
0.806,168.084,0.728,-3.766,0.698,0.0623,0.000301,0.0531,0.153,217547.0,Caramelo,Ozuna,latin,reggaeton,59,0,pop
0.83,94.011,0.772,-5.019,0.697,0.0599,0.0,0.016,0.0843,194200.0,PA' ROMPERLA,"Bad Bunny, Don Omar",latin,reggaeton,61,0,pop
0.5,92.976,0.865,-10.805,0.317,0.0861,7.73e-05,0.0122,0.098,183520.0,MÁS DE UNA CITA,"Bad Bunny, Zion & Lennox",latin,reggaeton,57,0,pop
0.727,147.967,0.869,-7.397,0.92,0.123,0.00991,0.0589,0.107,143240.0,SI ELLA SALE,Bad Bunny,latin,reggaeton,50,0,pop
0.84,94.05,0.841,-2.838,0.567,0.0486,3.18e-05,0.0177,0.11,213281.0,Mujer Satisfecha,Zion & Lennox,latin,reggaeton,32,0,pop
0.738,94.995,0.828,-4.295,0.818,0.0515,0.492,0.0381,0.0917,142547.0,Verde,"J Balvin, Sky Rompiendo",latin,reggaeton,52,0,pop
0.836,94.018,0.843,-2.474,0.651,0.0694,0.0014,0.0816,0.0532,205933.0,Azul,J Balvin,latin,reggaeton,66,0,pop
0.709,93.06,0.849,-4.717,0.916,0.0793,0.0,0.227,0.329,176627.0,Gris,J Balvin,latin,reggaeton,54,0,pop
0.787,92.971,0.731,-5.26,0.392,0.0722,0.0,0.0865,0.315,186693.0,Arcoíris,"J Balvin, Mr Eazi",latin,reggaeton,48,0,pop
0.911,164.082,0.796,-2.228,0.799,0.0874,0.196,0.0157,0.131,182093.0,Negro,J Balvin,latin,reggaeton,57,0,pop
0.612,147.982,0.882,-6.103,0.742,0.118,5.07e-06,0.0475,0.182,160638.0,Pero Ya No,Bad Bunny,latin,reggaeton,64,0,pop
0.801,93.992,0.762,-3.661,0.81,0.0409,7.04e-05,0.2,0.254,136893.0,La Zona,Bad Bunny,latin,reggaeton,68,0,pop
0.831,88.793,0.679,-1.866,0.88,0.109,1.1e-06,0.159,0.097,219520.0,Solita,"Sech, Farruko, Zion & Lennox",latin,reggaeton,60,0,pop
0.536,96.029,0.85,-5.161,0.505,0.0599,3.89e-05,0.267,0.0996,210607.0,Ignorantes,"Bad Bunny, Sech",latin,reggaeton,61,0,pop
0.696,97.002,0.881,-3.838,0.781,0.0797,4.06e-05,0.136,0.0927,200667.0,Morado,J Balvin,latin,reggaeton,57,0,pop
0.672,91.976,0.886,-4.394,0.526,0.188,8.78e-06,0.0363,0.101,192024.0,Vete,Bad Bunny,latin,reggaeton,67,0,pop
0.618,91.017,0.844,-5.133,0.604,0.0685,0.000309,0.139,0.148,191467.0,Fuego,Ozuna,latin,reggaeton,35,0,pop
0.711,100.013,0.871,-5.397,0.622,0.125,0.0057,0.0267,0.0872,145800.0,Blanco,J Balvin,latin,reggaeton,53,0,pop
0.633,140.008,0.775,-3.332,0.394,0.133,0.0,0.201,0.219,250333.0,La Playa - Remix,"Myke Towers, Maluma, Farruko",latin,reggaeton,55,0,pop
0.715,165.941,0.795,-3.582,0.758,0.0838,2.12e-06,0.141,0.179,304733.0,Bellaquita - Remix,"Dalex, Lenny Tavárez, Anitta, NATTI NATASHA, Farruko, Justin Quiles",latin,reggaeton,61,0,pop
0.752,96.966,0.925,-4.523,0.743,0.153,0.0,0.0149,0.0706,184733.0,Shorty,Jerry Di,latin,reggaeton,25,0,pop
0.717,99.946,0.759,-5.014,0.195,0.115,0.000455,0.0672,0.131,251929.0,B11 (feat. Myke Towers),"Rvssian, Darell, Zion & Lennox, Myke Towers",latin,reggaeton,57,0,pop
0.858,83.489,0.655,-5.607,0.65,0.315,0.0,0.53,0.344,396120.0,Delincuente,"Farruko, Anuel AA, Kendo Kaponi",latin,reggaeton,60,0,pop
0.812,90.981,0.846,-2.979,0.587,0.0787,0.00245,0.109,0.174,198320.0,CUIDAO POR AHÍ,"J Balvin, Bad Bunny",latin,reggaeton,54,0,pop
0.807,103.053,0.825,-5.753,0.816,0.095,4.79e-06,0.0741,0.138,218827.0,COMO UN BEBÉ,"J Balvin, Bad Bunny, Mr Eazi",latin,reggaeton,66,0,pop
0.79,175.988,0.725,-2.331,0.763,0.197,1.14e-06,0.0711,0.0602,287773.0,Otro Trago - Remix,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",latin,reggaeton,66,0,pop
0.599,102.119,0.861,-4.205,0.869,0.246,0.0,0.183,0.0921,186893.0,Cristina (feat. Shelow Shaq),"Maffio, Justin Quiles, Nacho, Shelow Shaq",latin,reggaeton,53,0,pop
0.783,92.01,0.795,-4.271,0.799,0.0432,0.0,0.361,0.437,266087.0,Soltera (Remix),"Lunay, Daddy Yankee, Bad Bunny",latin,reggaeton,66,0,pop
0.972,129.967,0.845,0.914,0.881,0.101,0.0443,0.444,0.514,106286.0,TOMA TOMA TOMA,"$werve, TOKYOSLEEP, Mc Gw",brazilian,funk,62,0,world
0.742,130.089,0.889,-3.495,0.479,0.358,0.000568,0.299,0.066,149077.0,Tubarão Te Amo,"Dj LK da Escócia, Tchakabum, MC Ryan SP, mc jhenny, Mc RF",brazilian,funk,63,0,world
0.683,129.946,0.85,-7.41,0.767,0.0596,0.229,0.091,0.123,185077.0,Montagem Orquestra Sinfônica,"DJ TENEBROSO ORIGINAL, Mc Danflin",brazilian,funk,57,0,world
0.781,130.174,0.922,-0.548,0.57,0.323,0.00013,0.148,0.159,129692.0,Chama o Coveiro,"Mc Delux, DJ Guih Da ZO",brazilian,funk,58,0,world
0.726,72.74,0.502,-0.252,0.658,0.195,2.29e-06,0.478,0.148,115808.0,Faz Striptease (Versão Tik Tok),"MC Teuzin PV, MC Skcot",brazilian,funk,58,0,world
0.746,130.138,0.896,-5.174,0.752,0.072,1.19e-06,0.108,0.139,180928.0,Ele Te Bota Soca Soca,"MC Mazzie, Mc Rd, DJ NpcSize, DJ Wizard",brazilian,funk,64,0,world
0.596,130.148,0.931,-5.507,0.651,0.0934,7.26e-05,0.553,0.0777,122712.0,Soca Soca,"MC Mazzie, DJ CARAI",brazilian,funk,46,0,world
0.556,130.046,0.947,-4.536,0.426,0.0736,5.43e-06,0.277,0.208,178173.0,Sua amiga deu,MC Levin,brazilian,funk,58,0,world
0.421,86.69,0.537,-1.987,0.788,0.0605,0.0,0.408,0.0854,155077.0,Joga Essa Rabeta,"MC Teuzin PV, MC Skcot",brazilian,funk,63,0,world
0.855,86.93,0.773,0.832,0.658,0.356,1.25e-05,0.223,0.121,134737.0,Eu Já Sofri por Amor Mas Não Sofro Mais (Tik Tok),"MC Teuzin PV, MC Skcot",brazilian,funk,59,0,world
0.659,129.962,0.955,-3.531,0.495,0.382,0.00731,0.411,0.148,158769.0,EU BEM QUE TE AVISEI - TU EMPINOU ELE PEI,"Mc Delux, DJ ABDO, CLUB DA DZ7",brazilian,funk,61,0,world
0.607,129.97,0.932,-7.237,0.962,0.534,0.0,0.884,0.0836,125601.0,Vai Com Bundão,"MC Meno K, Ricky Ribeiro",brazilian,funk,58,0,world
0.493,114.952,0.776,-10.719,0.389,0.138,0.854,0.12,0.189,154435.0,Baiana 2022,Ladji Mouflet,brazilian,funk,55,0,world
0.593,95.059,0.496,-9.294,0.292,0.0495,0.643,0.784,0.175,139912.0,MTG MALDIÇÃO ETERNA 1.0 (Slowed),"DJ GLK, MC LIPEX, Dj luis do grau",brazilian,funk,25,0,world
0.791,96.019,0.842,-4.814,0.821,0.0807,5.49e-05,0.31,0.331,148750.0,Dale Moreno,Dj Jhonatan Perú,brazilian,funk,54,0,world
0.743,130.143,0.805,-7.244,0.612,0.0735,0.00155,0.177,0.149,184080.0,Saka Saka Saka,"MC Mazzie, DJ NpcSize, DJ Wizard",brazilian,funk,55,0,world
0.896,140.111,0.933,-1.692,0.794,0.306,0.0,0.258,0.0726,157714.0,"É o Pombo, É o Neymar, Vinícius Jr E Paquetá (Copa do Mundo 2022)","DJ Dollynho Da Lapa, MC LEON, MC Pânico",brazilian,funk,56,0,world
0.684,129.971,0.927,-5.081,0.817,0.213,0.0461,0.148,0.0428,79811.0,AQUECIMENTO TÃO TÁ VAI COMEÇAR EM VS PEGA PEGA VUK VUK FUNK,BRADSP,brazilian,funk,43,0,world
0.774,86.656,0.891,-0.033,0.76,0.297,1.14e-05,0.297,0.137,134093.0,ESSE HIT É CHICLETE VS É VUK VUK TIK TOK,DJ MESQUITA DE NV,brazilian,funk,36,0,world
0.494,139.788,0.584,-10.112,0.758,0.32,0.000549,0.000494,0.052,132053.0,Sequência dos Bailes Funk,DJ VM 22,brazilian,funk,43,0,world
0.702,64.987,0.825,-4.588,0.931,0.346,0.00697,0.27,0.258,76000.0,Não é Uma Beleza,"Rand0m, GV Cunha, DJ Guilherme",brazilian,funk,45,0,world
0.864,140.306,0.883,-4.603,0.594,0.371,0.0,0.135,0.082,126875.0,"É o Pombo, É o Neymar, Vinicius Jr, Paqueta","NK DA V, MC Pânico",brazilian,funk,39,0,world
0.823,130.031,0.977,-0.37,0.671,0.282,3.87e-05,0.396,0.0687,145428.0,Jogadinha do Paqueta,"Mc Rf, Dj Kaio VDM",brazilian,funk,60,0,world
0.39,130.05,0.913,-4.538,0.175,0.12,3.32e-05,0.707,0.11,107128.0,HOJE EU VOU COMER NOVINHA 02,DJ AG O GRINGO,brazilian,funk,55,0,world
0.849,130.207,0.945,-0.329,0.92,0.111,0.00145,0.117,0.157,126461.0,Tu Hablas Espanhol,"Mc Delux, DJ Guih Da ZO",brazilian,funk,46,0,world
0.518,150.066,0.896,-8.524,0.793,0.266,0.00306,0.285,0.0897,201600.0,Saquarema,"MC Rogê, DJ Meek, Boladinho DJ, Mc G Talibã",brazilian,funk,60,0,world
0.842,130.042,0.76,-6.553,0.464,0.381,0.00108,0.829,0.0995,248337.0,Beat Trava Pulmão,"Mc Menor Do Alvorada, dj caxa da zl, Mc Gw",brazilian,funk,13,0,world
0.819,88.055,0.596,-10.326,0.888,0.101,0.00837,0.0644,0.0481,172931.0,Tu Empinou Ele Pei,"Xandy Almeida, Mc Delux",brazilian,funk,34,0,world
0.754,129.947,0.845,-2.511,0.574,0.238,1.31e-05,0.0571,0.0385,138507.0,Automotivo Super Mario World 2,DJ NK3,brazilian,funk,59,0,world
0.897,130.284,0.912,-0.909,0.589,0.205,5.63e-05,0.33,0.243,195692.0,Hey Hou,"DJ Guih Da ZO, Mc Delux",brazilian,funk,44,0,world
0.374,130.026,0.867,-11.883,0.684,0.236,0.0,0.629,0.161,151248.0,Uma Cavala Mesmo,"MC Meno K, MC Cria, Dj Matheus Silva",brazilian,funk,56,0,world
0.483,123.846,0.765,-5.356,0.217,0.0362,0.0,0.432,0.21,185832.0,Formosa,"Kaio Viana, MC CJ",brazilian,funk,52,0,world
0.836,130.028,0.967,-1.264,0.162,0.133,8.5e-05,0.278,0.11,187462.0,Bumbum granada,"MC's Zaac, Jerry Smith",brazilian,funk,61,0,world
0.855,130.145,0.821,-2.466,0.569,0.0611,0.000115,0.317,0.106,182784.0,VAI DJ NPC SOCA COM VONTADE / MACHUCA MACHUCA,"DJ NpcSize, Mc Larissa",brazilian,funk,55,0,world
0.799,130.012,0.959,-1.41,0.639,0.0867,2.96e-05,0.329,0.0802,144461.0,A X3R3CA DELA É BOA,"Mc Delux, DJ Guilherme",brazilian,funk,39,0,world
0.533,130.014,0.921,-3.408,0.673,0.0749,0.0,0.433,0.0832,149603.0,Sua amiga vou sarrar,MC Levin,brazilian,funk,61,0,world
0.699,83.624,0.633,0.41,0.762,0.557,1.46e-06,0.516,0.175,182769.0,Forte Forte de Lacoste - Pra Começar o Final de Semana,"DJ Jeeh FDC, MC LCKaiique, MC Celo BK, DJ Menezes, DJ Arana, Mc Yoshi",brazilian,funk,64,0,world
0.809,126.028,0.633,-0.322,0.733,0.36,0.0,0.289,0.49,174706.0,Portuginies,IShowSpeed,brazilian,funk,44,0,world
0.285,129.83,0.908,-12.559,0.793,0.274,0.00833,0.16,0.0844,163872.0,Jingle Bell,MC Teteu,brazilian,funk,49,0,world
0.813,113.471,0.845,-5.178,0.403,0.162,0.00548,0.465,0.137,178573.0,Montagem - Conga Conga (Slowed + Reverb),DJ RAMON SP,brazilian,funk,62,0,world
0.879,130.006,0.91,1.318,0.954,0.239,0.271,0.143,0.0704,97846.0,REI DO BRASIL,Seek,brazilian,funk,67,0,world
0.601,84.614,0.615,-8.147,0.662,0.0584,0.427,0.0732,0.102,377293.0,Cumbia Sobre el Mar,"Quantic, Flowering Inferno",brazilian,forró,55,0,world
0.921,98.076,0.728,-5.963,0.981,0.0371,0.0172,0.493,0.176,121387.0,Forró pela Manhã,Hermeto Pascoal,brazilian,forró,28,0,world
0.413,96.649,0.761,-13.191,0.527,0.168,0.881,0.258,0.0996,284613.0,Forrowest,Forro In The Dark,brazilian,forró,32,0,world
0.612,107.137,0.602,-8.351,0.598,0.0307,8.58e-06,0.0216,0.142,211226.0,Asa Branca,"Forro In The Dark, Daivd Byrne",brazilian,forró,16,0,world
0.677,113.367,0.667,-8.663,0.79,0.104,0.753,0.242,0.11,154013.0,Forró da Casa Grande,Forro In The Dark,brazilian,forró,23,0,world
0.325,125.648,0.791,-13.061,0.882,0.0634,0.839,0.151,0.112,178173.0,Limoerio do Norte,Forro In The Dark,brazilian,forró,22,0,world
0.322,147.643,0.567,-13.663,0.822,0.0895,0.151,0.367,0.137,176747.0,Sabiá,Forro In The Dark,brazilian,forró,20,0,world
0.366,168.907,0.469,-11.948,0.708,0.035,0.15,0.902,0.117,253880.0,Wandering Swallow featuring Bebel Gilberto,"Forro In The Dark, Bebel Gilberto",brazilian,forró,12,0,world
0.666,116.383,0.666,-7.079,0.699,0.0378,0.0,0.0281,0.228,167215.0,Salvación,"Los Miticos Del Ritmo, Quantic",brazilian,forró,33,0,world
0.695,84.781,0.781,-6.608,0.971,0.163,0.104,0.0606,0.27,162582.0,Vampiro Sabanero,"Los Miticos Del Ritmo, Quantic",brazilian,forró,30,0,world
0.732,159.924,0.651,-6.006,0.694,0.037,0.14,0.187,0.0478,312915.0,Cumbia Sobre el Mar - El Búho Remix,"El Búho, Quantic",brazilian,forró,45,0,world
0.758,92.998,0.841,-7.706,0.942,0.0829,0.00531,0.303,0.06,322581.0,Inmortales (Body Move) - El Búho Remix,"Nickodemus, Fémina, El Búho",brazilian,forró,16,0,world
0.533,156.017,0.886,-7.083,0.976,0.553,0.396,0.743,0.032,203060.0,Hotline Bling,"Quantic, Los Miticos Del Ritmo",brazilian,forró,39,0,world
0.494,89.112,0.582,-10.297,0.927,0.124,0.00313,0.476,0.103,226427.0,Se Lo Ví,"Quantic, Nidia Gongora",brazilian,forró,34,0,world
0.744,94.019,0.738,-8.97,0.811,0.0515,1.06e-05,0.197,0.183,269053.0,Ojos Vicheros,"Quantic, Nidia Gongora",brazilian,forró,23,0,world
0.443,96.023,0.865,-14.168,0.688,0.16,0.143,0.723,0.0877,307547.0,Criançada (con Castello Branco),"Nicola Cruz, Castello Branco",brazilian,forró,45,0,world
0.58,100.007,0.835,-8.892,0.84,0.189,0.000767,0.559,0.115,233447.0,Hacia Delante (con Chato),"Nicola Cruz, Chato",brazilian,forró,28,0,world
0.623,93.979,0.817,-10.116,0.391,0.0858,0.235,0.274,0.103,220213.0,Equinoccio (feat. Huaira),"Nicola Cruz, Huaira",brazilian,forró,37,0,world
0.886,184.108,0.714,-4.429,0.897,0.0728,1.16e-05,0.663,0.227,178671.0,Prego Batido,Bernadete França,brazilian,forró,17,0,world
0.78,87.984,0.708,-6.624,0.582,0.0322,0.0,0.271,0.125,233547.0,Ô Sertão,Ó Do Forró,brazilian,forró,20,0,world
0.86,91.984,0.812,-6.131,0.966,0.0559,0.0,0.395,0.0771,173867.0,Forró Do Embolaxado,As Galvão,brazilian,forró,25,0,world
0.741,95.715,0.861,-8.305,0.744,0.158,0.63,0.425,0.216,163893.0,Baião Destemperado,Barbatuques,brazilian,forró,23,0,world
0.876,93.022,0.858,-5.342,0.876,0.0962,7.34e-05,0.326,0.121,201813.0,Bate no Pandeiro,Ó Do Forró,brazilian,forró,17,0,world
0.698,147.918,0.754,-6.593,0.687,0.0609,0.0366,0.0353,0.446,192933.0,Condução,Mariana Aydar,brazilian,forró,25,0,world
0.767,108.081,0.724,-5.734,0.957,0.0379,0.0,0.296,0.0585,189547.0,Abc do Sertão,Bicho de Pé,brazilian,forró,14,0,world
0.458,135.853,0.754,-9.117,0.58,0.124,0.000242,0.301,0.131,202535.0,Foguete,Mariana Aydar,brazilian,forró,32,0,world
0.427,156.004,0.639,-10.911,0.637,0.0297,0.0,0.225,0.237,147811.0,Bença,Juliette,brazilian,forró,34,0,world
0.514,143.027,0.676,-8.775,0.809,0.0319,3.45e-05,0.27,0.236,201874.0,Me Embelezo,"Xaxado Novo, Bruno Duarte",brazilian,forró,17,0,world
0.65,129.958,0.765,-6.822,0.892,0.0551,0.0,0.041,0.0859,201509.0,Despedida,Thais Nogueira,brazilian,forró,21,0,world
0.652,147.046,0.716,-6.528,0.786,0.0324,4.58e-05,0.0572,0.0694,235747.0,Menina Mulher da Pele Preta,Forroçacana,brazilian,forró,37,0,world
0.827,92.992,0.742,-8.523,0.961,0.0372,0.61,0.181,0.0892,162598.0,Baile de Luxo,Os Fulano,brazilian,forró,23,0,world
0.717,96.565,0.631,-8.898,0.96,0.072,1.1e-06,0.552,0.462,152346.0,Tem Quem Reze por Mim,Trio Juazeiro,brazilian,forró,22,0,world
0.626,185.213,0.46,-7.57,0.747,0.0573,0.0,0.348,0.159,234384.0,Saudade é Tempero de Vó,"Lucas Felix, Mestrinho",brazilian,forró,31,0,world
0.901,100.501,0.805,-4.647,0.982,0.0388,0.0,0.316,0.0826,196560.0,Mexe pra Gente Ver,Quininho De Valente,brazilian,forró,18,0,world
0.892,93.98,0.847,-5.095,0.94,0.0429,1.01e-05,0.263,0.0452,211400.0,Quer Mais um Pouquinho,Ó Do Forró,brazilian,forró,20,0,world
0.87,94.961,0.768,-4.65,0.974,0.0409,0.0,0.546,0.0509,179644.0,Tonelada de Forró,Trio Alvorada,brazilian,forró,25,0,world
0.895,97.003,0.823,-7.042,0.937,0.0373,0.0,0.413,0.0523,208760.0,Seu Siriri,Trio Dona Zefa,brazilian,forró,16,0,world
0.926,98.04,0.755,-4.922,0.968,0.0375,0.0,0.0823,0.134,226900.0,Maria Forrozeira,Thais Nogueira,brazilian,forró,19,0,world
0.967,193.967,0.694,-5.241,0.918,0.0639,0.0,0.25,0.0619,169040.0,Forró Perigoso,Diego Oliveira,brazilian,forró,16,0,world
0.849,94.983,0.758,-5.714,0.738,0.0451,0.0,0.488,0.079,189467.0,Forró do Benedito,Trio Caeté,brazilian,forró,17,0,world
0.696,97.018,0.734,-8.354,0.961,0.0357,0.0,0.588,0.0874,141333.0,Matuto Aperreado,Luiz Gonzaga,brazilian,forró,13,0,world
0.404,137.965,0.666,-9.888,0.775,0.035,0.0,0.39,0.259,228080.0,Oh! Chuva,Falamansa,brazilian,forró,59,0,world
0.479,104.83,0.62,-9.888,0.661,0.0321,0.000406,0.196,0.191,269427.0,La Belle De Jour,Alceu Valença,brazilian,forró,53,0,world
0.601,157.243,0.744,-10.082,0.927,0.0463,1.55e-06,0.562,0.125,208080.0,Onde Está Você,"Elba Ramalho, Dominguinhos",brazilian,forró,38,0,world
0.975,111.98,0.697,-5.009,0.806,0.05,0.000867,0.186,0.332,215360.0,Forró Nº 1 (feat. Gal Costa),"Luiz Gonzaga, Gal Costa",brazilian,forró,26,0,world
0.59,158.053,0.761,-10.274,0.895,0.0449,0.00933,0.454,0.0926,267267.0,Quando Você Olha Pra Ela,Gal Costa,brazilian,forró,50,0,world
0.641,145.048,0.563,-13.097,0.819,0.0637,0.000183,0.685,0.0757,229680.0,Você Não Entende Nada,Gal Costa,brazilian,forró,29,0,world
0.694,106.359,0.723,-6.694,0.739,0.0802,0.0,0.313,0.052,168948.0,Camarão Que Dorme a Onda Leva,"Zeca Pagodinho, Dudu Nobre, Mumuzinho, Djavan, Sombrinha, Arlindo Cruz, Maria Rita, Péricles, Alcione, Emicida, Diogo Nogueira, Frejat, Monarco, VELHA GUARDA DA PORTELA, Almir Guineto, Rildo Hora, Roberta Sá, Lenine, Beth Carvalho, Marcelo D2",brazilian,forró,61,0,world
0.647,156.28,0.653,-7.028,0.936,0.0437,0.0,0.201,0.0753,256693.0,Esperando na janela,Gilberto Gil,brazilian,forró,59,0,world
0.814,96.03,0.669,-6.262,0.95,0.0366,0.0,0.378,0.331,178707.0,Beijo Matador,Forró Bemtivi,brazilian,forró,18,0,world
0.773,104.76,0.7,-10.065,0.965,0.0347,0.0,0.406,0.137,162147.0,O Canto Da Ema,Jackson Do Pandeiro,brazilian,forró,27,0,world
0.874,95.035,0.748,-5.069,0.962,0.0377,0.0,0.276,0.0713,237560.0,Matilde,Forroçacana,brazilian,forró,29,0,world
0.951,102.987,0.743,-3.777,0.969,0.0358,0.0,0.579,0.295,238733.0,Vamos Todo Mundo pro Forró,Dois Dobrado,brazilian,forró,19,0,world
